pollinator_species,plant_family,plant_species,location_name,date,ecosystem
Eristalis_tenax,Asteraceae,Hypochaeris_radicata,LSCR,6/15/2013,Restored Hedgerows
Syrphus_opinator,Asteraceae,Hypochaeris_radicata,LSCR,6/15/2013,Restored Hedgerows
Halictus_confusus,Asteraceae,Hypochaeris_radicata,LSCR,6/15/2013,Restored Hedgerows
Halictus_confusus,Asteraceae,Hypochaeris_radicata,LSCR,6/15/2013,Restored Hedgerows
Syrphus_opinator,Ranunculaceae,Ranunculus_repens,PSM,6/16/2013,Restored Hedgerows
Lasioglossum_zonulum,Ranunculaceae,Ranunculus_repens,PSM,6/16/2013,Restored Hedgerows
"Merodon
Merodon_equestris",Asteraceae,Bellis_perennis,PSM,6/16/2013,Restored Hedgerows
Bombus_flavifrons,Fabaceae,Vicia_cracca,PSM,6/16/2013,Restored Hedgerows
Bombus_flavifrons,Fabaceae,Vicia_cracca,PSM,6/16/2013,Restored Hedgerows
Bombus_flavifrons,Fabaceae,Vicia_cracca,PSM,6/16/2013,Restored Hedgerows
Bombus_flavifrons,Fabaceae,Vicia_cracca,PSM,6/16/2013,Restored Hedgerows
Bombus_flavifrons,Fabaceae,Vicia_cracca,PSM,6/16/2013,Restored Hedgerows
Osmia_caerulescens,Fabaceae,Vicia_cracca,PSM,6/16/2013,Restored Hedgerows
Bombus_flavifrons,Fabaceae,Vicia_cracca,PSM,6/16/2013,Restored Hedgerows
Bombus_flavifrons,Caprifoliaceae,Symphoricarpos_albus,PSM,6/16/2013,Restored Hedgerows
Bombus_mixtus,Caprifoliaceae,Symphoricarpos_albus,PSM,6/16/2013,Restored Hedgerows
Bombus_mixtus,Caprifoliaceae,Symphoricarpos_albus,PSM,6/16/2013,Restored Hedgerows
Bombus_flavifrons,Caprifoliaceae,Symphoricarpos_albus,PSM,6/16/2013,Restored Hedgerows
Bombus_mixtus,Caprifoliaceae,Symphoricarpos_albus,PSM,6/16/2013,Restored Hedgerows
Bombus_mixtus,Caprifoliaceae,Symphoricarpos_albus,PSM,6/16/2013,Restored Hedgerows
Bombus_mixtus,Caprifoliaceae,Symphoricarpos_albus,PSM,6/16/2013,Restored Hedgerows
Bombus_mixtus,Caprifoliaceae,Symphoricarpos_albus,PSM,6/16/2013,Restored Hedgerows
Bombus_mixtus,Caprifoliaceae,Symphoricarpos_albus,PSM,6/16/2013,Restored Hedgerows
Bombus_mixtus,Caprifoliaceae,Symphoricarpos_albus,PSM,6/16/2013,Restored Hedgerows
Bombus_flavifrons,Caprifoliaceae,Symphoricarpos_albus,PSM,6/16/2013,Restored Hedgerows
Bombus_flavifrons,Caprifoliaceae,Symphoricarpos_albus,PSM,6/16/2013,Restored Hedgerows
Andrena_trevoris,Caprifoliaceae,Symphoricarpos_albus,PSM,6/16/2013,Restored Hedgerows
Bombus_mixtus,Caprifoliaceae,Symphoricarpos_albus,PSM,6/16/2013,Restored Hedgerows
Bombus_melanopygus,Rosaceae,Rubus_discolor,PSM,6/16/2013,Restored Hedgerows
Bombus_mixtus,Rosaceae,Rubus_discolor,PSM,6/16/2013,Restored Hedgerows
Apis_mellifera,Rosaceae,Rubus_discolor,PSM,6/16/2013,Restored Hedgerows
Osmia_caerulescens,Fabaceae,Vicia_cracca,PSM,6/16/2013,Restored Hedgerows
Bombus_flavifrons,Fabaceae,Vicia_cracca,PSM,6/16/2013,Restored Hedgerows
Bombus_flavifrons,Fabaceae,Vicia_cracca,PSM,6/16/2013,Restored Hedgerows
Osmia_caerulescens,Fabaceae,Vicia_cracca,PSM,6/16/2013,Restored Hedgerows
Bombus_flavifrons,Fabaceae,Vicia_cracca,PSM,6/16/2013,Restored Hedgerows
Lasioglossum_pacatum,Asteraceae,Hypochaeris_radicata,PSM,6/16/2013,Restored Hedgerows
Bombus_mixtus,Rosaceae,Rubus_discolor,PSM,6/16/2013,Restored Hedgerows
Bombus_flavifrons,Caprifoliaceae,Symphoricarpos_albus,PSM,6/16/2013,Restored Hedgerows
Bombus_flavifrons,Caprifoliaceae,Symphoricarpos_albus,PSM,6/16/2013,Restored Hedgerows
Bombus_mixtus,Caprifoliaceae,Symphoricarpos_albus,PSM,6/16/2013,Restored Hedgerows
Bombus_mixtus,Caprifoliaceae,Symphoricarpos_albus,PSM,6/16/2013,Restored Hedgerows
Bombus_mixtus,Caprifoliaceae,Symphoricarpos_albus,PSM,6/16/2013,Restored Hedgerows
Bombus_mixtus,Caprifoliaceae,Symphoricarpos_albus,PSM,6/16/2013,Restored Hedgerows
Andrena_trevoris,Caprifoliaceae,Symphoricarpos_albus,PSM,6/16/2013,Restored Hedgerows
Bombus_mixtus,Caprifoliaceae,Symphoricarpos_albus,PSM,6/16/2013,Restored Hedgerows
Bombus_mixtus,Caprifoliaceae,Symphoricarpos_albus,PSM,6/16/2013,Restored Hedgerows
Bombus_mixtus,Caprifoliaceae,Symphoricarpos_albus,PSM,6/16/2013,Restored Hedgerows
Bombus_flavifrons,Caprifoliaceae,Symphoricarpos_albus,PSM,6/16/2013,Restored Hedgerows
Osmia_caerulescens,Fabaceae,Lotus_corniculatus,PSM,6/16/2013,Restored Hedgerows
Halictus_confusus,Asteraceae,Achillea,OM,6/16/2013,Restored Hedgerows
Agapostemon_texanus,Asteraceae,Achillea,OM,6/16/2013,Restored Hedgerows
Halictus_confusus,Asteraceae,Achillea,OM,6/16/2013,Restored Hedgerows
Muscidae_sp,Asteraceae,Achillea,OM,6/16/2013,Restored Hedgerows
Ceratina_acantha,Balsaminaceae,Impatiens_parviflora,BI,6/5/2013,Restored Hedgerows
Anthidium_manicatum,Brassicaceae,Cakile_maritima,BBB,6/10/2013,Restored Hedgerows
Agapostemon_texanus,Brassicaceae,Cakile_maritima,BBB,6/10/2013,Restored Hedgerows
Bombus_vosnesenskii,Campanulaceae,Campanula,OM,6/16/2013,Restored Hedgerows
Halictus_confusus,Asteraceae,Achillea,OM,6/16/2013,Restored Hedgerows
Agapostemon_texanus,Asteraceae,Achillea,OM,6/16/2013,Restored Hedgerows
Syrphus_opinator,Asteraceae,Achillea,OM,6/16/2013,Restored Hedgerows
Lasioglossum_zonulum,Ranunculaceae,Ranunculus_repens,CFF1,6/22/2013,Restored Hedgerows
Sphaerophoria_philanthus,Plantaginaceae,Veronica_beccabunga,CFF1,6/22/2013,Restored Hedgerows
Lasioglossum_pacatum,Ranunculaceae,Ranunculus_repens,TH,6/22/2013,Restored Hedgerows
Muscidae_sp,Ranunculaceae,Ranunculus_repens,TH,6/22/2013,Restored Hedgerows
Lasioglossum_pacatum,Asteraceae,Hypochaeris_radicata,TH,6/22/2013,Restored Hedgerows
Lasioglossum_pacatum,Asteraceae,Hypochaeris_radicata,TH,6/22/2013,Restored Hedgerows
Lasioglossum_pacatum,Asteraceae,Hypochaeris_radicata,TH,6/22/2013,Restored Hedgerows
Lasioglossum_zonulum,Asteraceae,Hypochaeris_radicata,TH,6/22/2013,Restored Hedgerows
Lasioglossum_sp,Asteraceae,Hypochaeris_radicata,TH,6/22/2013,Restored Hedgerows
Lasioglossum_pacatum,Asteraceae,Hypochaeris_radicata,TH,6/22/2013,Restored Hedgerows
Lasioglossum_pacatum,Asteraceae,Hypochaeris_radicata,TH,6/22/2013,Restored Hedgerows
Lasioglossum_pacatum,Asteraceae,Leucanthemum_vulgare,TH,6/22/2013,Restored Hedgerows
Ceratina_acantha,Rosaceae,Rubus_discolor,CFF2,6/22/2013,Restored Hedgerows
Bombus_flavifrons,Caprifoliaceae,Lonicera_involucrata,AG,6/23/2013,Restored Hedgerows
Bombus_flavifrons,Fabaceae,Vicia_cracca,TH,6/22/2013,Restored Hedgerows
Bombus_flavifrons,Ericaceae,Gaultheria_shallon,TH,6/22/2013,Restored Hedgerows
Bombus_flavifrons,Ericaceae,Gaultheria_shallon,TH,6/22/2013,Restored Hedgerows
Meliscaeva_cinctella,Rosaceae,Rubus_discolor,TH,6/22/2013,Restored Hedgerows
Apis_mellifera,Rosaceae,Rubus_discolor,TH,6/22/2013,Restored Hedgerows
Bombus_mixtus,Rosaceae,Rubus_discolor,TH,6/22/2013,Restored Hedgerows
Bombus_mixtus,Fabaceae,Lupinus_arcticus,CFF1,6/22/2013,Restored Hedgerows
Bombus_mixtus,Fabaceae,Lupinus_arcticus,CFF1,6/22/2013,Restored Hedgerows
Bombus_mixtus,Fabaceae,Lupinus_arcticus,CFF1,6/22/2013,Restored Hedgerows
Bombus_flavifrons,Fabaceae,Lupinus_arcticus,CFF1,6/22/2013,Restored Hedgerows
Bombus_vosnesenskii,Fabaceae,Lupinus_arcticus,CFF1,6/22/2013,Restored Hedgerows
Bombus_vosnesenskii,Fabaceae,Lupinus_arcticus,CFF1,6/22/2013,Restored Hedgerows
Bombus_flavifrons,Fabaceae,Lupinus_arcticus,CFF1,6/22/2013,Restored Hedgerows
Bombus_mixtus,Fabaceae,Lupinus_arcticus,CFF1,6/22/2013,Restored Hedgerows
Bombus_mixtus,Fabaceae,Lupinus_arcticus,CFF1,6/22/2013,Restored Hedgerows
Bombus_mixtus,Fabaceae,Lupinus_arcticus,CFF1,6/22/2013,Restored Hedgerows
Bombus_flavifrons,Plantaginaceae,Digitalis_purpurea,CFF1,6/22/2013,Restored Hedgerows
Bombus_mixtus,Plantaginaceae,Digitalis_purpurea,CFF1,6/22/2013,Restored Hedgerows
Bombus_flavifrons,Plantaginaceae,Digitalis_purpurea,CFF1,6/22/2013,Restored Hedgerows
Bombus_mixtus,Fabaceae,Lupinus_arcticus,CFF1,6/22/2013,Restored Hedgerows
Bombus_mixtus,Fabaceae,Lupinus_arcticus,CFF1,6/22/2013,Restored Hedgerows
Bombus_mixtus,Fabaceae,Lupinus_arcticus,CFF1,6/22/2013,Restored Hedgerows
Bombus_flavifrons,Fabaceae,Lupinus_arcticus,CFF1,6/22/2013,Restored Hedgerows
Bombus_mixtus,Fabaceae,Lupinus_arcticus,CFF1,6/22/2013,Restored Hedgerows
Bombus_flavifrons,Fabaceae,Lupinus_arcticus,CFF1,6/22/2013,Restored Hedgerows
Bombus_mixtus,Fabaceae,Lupinus_arcticus,CFF1,6/22/2013,Restored Hedgerows
Bombus_mixtus,Fabaceae,Lupinus_arcticus,CFF1,6/22/2013,Restored Hedgerows
Bombus_vosnesenskii,Fabaceae,Lupinus_arcticus,CFF1,6/22/2013,Restored Hedgerows
Bombus_mixtus,Fabaceae,Lupinus_arcticus,CFF1,6/22/2013,Restored Hedgerows
Bombus_mixtus,Fabaceae,Lupinus_arcticus,CFF1,6/22/2013,Restored Hedgerows
Bombus_flavifrons,Caprifoliaceae,Symphoricarpos_albus,AG,6/23/2013,Restored Hedgerows
Bombus_flavifrons,Caprifoliaceae,Symphoricarpos_albus,AG,6/23/2013,Restored Hedgerows
Bombus_flavifrons,Caprifoliaceae,Symphoricarpos_albus,AG,6/23/2013,Restored Hedgerows
Bombus_mixtus,Caprifoliaceae,Lonicera_involucrata,CFF1,6/22/2013,Restored Hedgerows
Halictus_rubicundus,Asteraceae,Leucanthemum_vulgare,TH,6/22/2013,Restored Hedgerows
Trichopoda_sp_1,Asteraceae,Leucanthemum_vulgare,TH,6/22/2013,Restored Hedgerows
Muscidae_sp,Asteraceae,Leucanthemum_vulgare,TH,6/22/2013,Restored Hedgerows
Bombus_flavifrons,Caprifoliaceae,Symphoricarpos_albus,AG,6/23/2013,Restored Hedgerows
Bombus_mixtus,Caprifoliaceae,Symphoricarpos_albus,AG,6/23/2013,Restored Hedgerows
Andrena_trevoris,Caprifoliaceae,Symphoricarpos_albus,AG,6/23/2013,Restored Hedgerows
Bombus_flavifrons,Plantaginaceae,Digitalis_purpurea,CFF1,6/22/2013,Restored Hedgerows
Bombus_vosnesenskii,Rosaceae,Rubus_discolor,TH,6/22/2013,Restored Hedgerows
Bombus_mixtus,Rosaceae,Rubus_discolor,TH,6/22/2013,Restored Hedgerows
Halictus_rubicundus,Rosaceae,Rubus_discolor,TH,6/22/2013,Restored Hedgerows
Toxomerus_occidentalis,Rosaceae,Rubus_discolor,TH,6/22/2013,Restored Hedgerows
Apis_mellifera,Fabaceae,Trifolium_repens,BBO,6/29/2013,Restored Hedgerows
Apis_mellifera,Fabaceae,Trifolium_repens,BBO,6/29/2013,Restored Hedgerows
Apis_mellifera,Fabaceae,Trifolium_repens,BBO,6/29/2013,Restored Hedgerows
Apis_mellifera,Fabaceae,Trifolium_repens,BBO,6/29/2013,Restored Hedgerows
Apis_mellifera,Fabaceae,Trifolium_repens,BBO,6/29/2013,Restored Hedgerows
Apis_mellifera,Fabaceae,Trifolium_repens,BBO,6/29/2013,Restored Hedgerows
Apis_mellifera,Fabaceae,Trifolium_repens,BBO,6/29/2013,Restored Hedgerows
Apis_mellifera,Fabaceae,Trifolium_repens,BBO,6/29/2013,Restored Hedgerows
Apis_mellifera,Fabaceae,Trifolium_repens,BBO,6/29/2013,Restored Hedgerows
Apis_mellifera,Fabaceae,Trifolium_repens,BBO,6/29/2013,Restored Hedgerows
Apis_mellifera,Fabaceae,Trifolium_repens,BBO,6/29/2013,Restored Hedgerows
Apis_mellifera,Fabaceae,Trifolium_repens,BBO,6/29/2013,Restored Hedgerows
Apis_mellifera,Fabaceae,Trifolium_repens,BBO,6/29/2013,Restored Hedgerows
Bombus_flavifrons,Rosaceae,Spirea_douglasii_ssp_Douglasii,CV,6/28/2013,Restored Hedgerows
Halictus_rubicundus,Rosaceae,Spirea_douglasii_ssp_Douglasii,CV,6/28/2013,Restored Hedgerows
Lasioglossum_zonulum,Rosaceae,Spirea_douglasii_ssp_Douglasii,CV,6/28/2013,Restored Hedgerows
Lasioglossum_zonulum,Rosaceae,Spirea_douglasii_ssp_Douglasii,CV,6/28/2013,Restored Hedgerows
Muscidae_sp,Rosaceae,Spirea_douglasii_ssp_Douglasii,CV,6/28/2013,Restored Hedgerows
Lasioglossum_zonulum,Ranunculaceae,Ranunculus_acris,CV,6/28/2013,Restored Hedgerows
Lasioglossum_pacatum,Ranunculaceae,Ranunculus_acris,CV,6/28/2013,Restored Hedgerows
Toxomerus_occidentalis,Ranunculaceae,Ranunculus_acris,CV,6/28/2013,Restored Hedgerows
Muscidae_sp,Ranunculaceae,Ranunculus_acris,CV,6/28/2013,Restored Hedgerows
Bombus_mixtus,Caprifoliaceae,Symphoricarpos_albus,BBB,6/29/2013,Restored Hedgerows
Bombus_mixtus,Caprifoliaceae,Symphoricarpos_albus,BBB,6/29/2013,Restored Hedgerows
Bombus_mixtus,Caprifoliaceae,Symphoricarpos_albus,BBB,6/29/2013,Restored Hedgerows
Bombus_mixtus,Caprifoliaceae,Symphoricarpos_albus,BBB,6/29/2013,Restored Hedgerows
Bombus_flavifrons,Caprifoliaceae,Symphoricarpos_albus,BBB,6/29/2013,Restored Hedgerows
Andrena_trevoris,Caprifoliaceae,Symphoricarpos_albus,BBB,6/29/2013,Restored Hedgerows
Bombus_californicus,Asteraceae,Hypochaeris_radicata,DP,7/2/2013,Restored Hedgerows
Toxomerus_marginatus,Asteraceae,Hypochaeris_radicata,DP,7/2/2013,Restored Hedgerows
Sphaerophoria_sulphuripes,Asteraceae,Hypochaeris_radicata,DP,7/2/2013,Restored Hedgerows
Lasioglossum_villosulum,Asteraceae,Hypochaeris_radicata,DP,7/2/2013,Restored Hedgerows
Lasioglossum_villosulum,Asteraceae,Hypochaeris_radicata,DP,7/2/2013,Restored Hedgerows
Lasioglossum_villosulum,Asteraceae,Hypochaeris_radicata,DP,7/2/2013,Restored Hedgerows
Lasioglossum_villosulum,Asteraceae,Hypochaeris_radicata,DP,7/2/2013,Restored Hedgerows
Apis_mellifera,Rosaceae,Rubus_discolor,DP,7/2/2013,Restored Hedgerows
Bombus_flavifrons,Rosaceae,Rubus_discolor,CV,7/5/2013,Restored Hedgerows
Apis_mellifera,Rosaceae,Rubus_discolor,CV,7/5/2013,Restored Hedgerows
Apis_mellifera,Rosaceae,Rubus_discolor,CV,7/5/2013,Restored Hedgerows
Apis_mellifera,Rosaceae,Rubus_discolor,CV,7/5/2013,Restored Hedgerows
Apis_mellifera,Rosaceae,Rubus_discolor,CV,7/5/2013,Restored Hedgerows
Apis_mellifera,Rosaceae,Rubus_discolor,CV,7/5/2013,Restored Hedgerows
Apis_mellifera,Rosaceae,Rubus_discolor,CV,7/5/2013,Restored Hedgerows
Platycheirus_sp_6,Rosaceae,Spirea_douglasii_ssp_Douglasii,CV,7/5/2013,Restored Hedgerows
Syritta_pipiens,Rosaceae,Spirea_douglasii_ssp_Douglasii,CV,7/5/2013,Restored Hedgerows
Platycheirus_sp_5,Caprifoliaceae,Symphoricarpos_albus,CV,7/5/2013,Restored Hedgerows
Andrena_amphibola,Rosaceae,Holodiscus_discolor,CV,7/5/2013,Restored Hedgerows
Melanostoma_mellinum,Rosaceae,Holodiscus_discolor,CV,7/5/2013,Restored Hedgerows
Andrena_salicifloris,Rosaceae,Holodiscus_discolor,BI,6/30/2013,Restored Hedgerows
Lasioglossum_sp_2,Rosaceae,Holodiscus_discolor,BI,6/30/2013,Restored Hedgerows
Apis_mellifera,Rosaceae,Rubus_discolor,BI,6/30/2013,Restored Hedgerows
Apis_mellifera,Rosaceae,Rubus_discolor,BI,6/30/2013,Restored Hedgerows
Apis_mellifera,Rosaceae,Rubus_discolor,BI,6/30/2013,Restored Hedgerows
Apis_mellifera,Rosaceae,Rubus_discolor,BI,6/30/2013,Restored Hedgerows
Apis_mellifera,Rosaceae,Rubus_discolor,BI,6/30/2013,Restored Hedgerows
Apis_mellifera,Rosaceae,Rubus_discolor,BI,6/30/2013,Restored Hedgerows
Apis_mellifera,Rosaceae,Rubus_discolor,BI,6/30/2013,Restored Hedgerows
Apis_mellifera,Rosaceae,Rubus_discolor,BI,6/30/2013,Restored Hedgerows
Bembix_occidentalis,Rosaceae,Rubus_discolor,BI,6/30/2013,Restored Hedgerows
Ceratina_acantha,Rosaceae,Rubus_discolor,BI,6/30/2013,Restored Hedgerows
Ceratina_acantha,Rosaceae,Rubus_discolor,BI,6/30/2013,Restored Hedgerows
Bombus_mixtus,Rosaceae,Rubus_discolor,BI,6/30/2013,Restored Hedgerows
Bombus_mixtus,Rosaceae,Rubus_discolor,BI,6/30/2013,Restored Hedgerows
Bombus_flavifrons,Fabaceae,Vicia_cracca,PSC,7/2/2013,Restored Hedgerows
Bombus_flavifrons,Fabaceae,Vicia_cracca,PSC,7/2/2013,Restored Hedgerows
Bombus_flavifrons,Fabaceae,Vicia_cracca,PSC,7/2/2013,Restored Hedgerows
Bombus_flavifrons,Fabaceae,Vicia_cracca,PSC,7/2/2013,Restored Hedgerows
Apis_mellifera,Rosaceae,Rubus_discolor,CV,7/5/2013,Restored Hedgerows
Bombus_mixtus,Rosaceae,Rubus_discolor,CV,7/5/2013,Restored Hedgerows
Halictus_rubicundus,Rosaceae,Rubus_discolor,CV,7/5/2013,Restored Hedgerows
Lasioglossum_zonulum,Rosaceae,Rubus_discolor,CV,7/5/2013,Restored Hedgerows
Apis_mellifera,Rosaceae,Rubus_discolor,CV,7/5/2013,Restored Hedgerows
Bombus_mixtus,Rosaceae,Rubus_discolor,PSC,7/2/2013,Restored Hedgerows
Bombus_vosnesenskii,Rosaceae,Rubus_discolor,PSC,7/2/2013,Restored Hedgerows
Bombus_mixtus,Rosaceae,Rubus_discolor,PSC,7/2/2013,Restored Hedgerows
Bombus_flavifrons,Rosaceae,Rubus_discolor,PSC,7/2/2013,Restored Hedgerows
Apis_mellifera,Rosaceae,Rubus_discolor,PSC,7/2/2013,Restored Hedgerows
Halictus_rubicundus,Rosaceae,Rubus_discolor,PSC,7/2/2013,Restored Hedgerows
Andrena_saccata,Rosaceae,Rubus_discolor,PSC,7/2/2013,Restored Hedgerows
Bombus_melanopygus,Rosaceae,Rubus_discolor,PSC,7/2/2013,Restored Hedgerows
Bombus_flavifrons,Rosaceae,Rubus_discolor,PSC,7/2/2013,Restored Hedgerows
Halictus_rubicundus,Rosaceae,Rubus_discolor,PSC,7/2/2013,Restored Hedgerows
Halictus_rubicundus,Rosaceae,Rubus_discolor,PSC,7/2/2013,Restored Hedgerows
Toxomerus_occidentalis,Rosaceae,Rubus_discolor,PSC,7/2/2013,Restored Hedgerows
Lasioglossum_laevissimum,Rosaceae,Rubus_discolor,PSC,7/2/2013,Restored Hedgerows
Lasioglossum_laevissimum,Rosaceae,Rubus_discolor,PSC,7/2/2013,Restored Hedgerows
Lasioglossum_laevissimum,Rosaceae,Rubus_discolor,PSC,7/2/2013,Restored Hedgerows
Lasioglossum_pacatum,Rosaceae,Rubus_discolor,PSC,7/2/2013,Restored Hedgerows
Lasioglossum_laevissimum,Rosaceae,Rubus_discolor,PSC,7/2/2013,Restored Hedgerows
Lasioglossum_laevissimum,Rosaceae,Rubus_discolor,PSC,7/2/2013,Restored Hedgerows
Lasioglossum_laevissimum,Rosaceae,Rubus_discolor,PSC,7/2/2013,Restored Hedgerows
Lasioglossum_laevissimum,Rosaceae,Rubus_discolor,PSC,7/2/2013,Restored Hedgerows
Lasioglossum_laevissimum,Rosaceae,Rubus_discolor,PSC,7/2/2013,Restored Hedgerows
Lasioglossum_laevissimum,Rosaceae,Rubus_discolor,PSC,7/2/2013,Restored Hedgerows
Bombus_mixtus,Rosaceae,Spirea_douglasii_ssp_Douglasii,DP,7/2/2013,Restored Hedgerows
Apis_mellifera,Rosaceae,Spirea_douglasii_ssp_Douglasii,DP,7/2/2013,Restored Hedgerows
Apis_mellifera,Rosaceae,Spirea_douglasii_ssp_Douglasii,DP,7/2/2013,Restored Hedgerows
Anthidium_manicatum,Plantaginaceae,Digitalis_purpurea,CFF1,7/4/2013,Restored Hedgerows
Andrena_saccata,Plantaginaceae,Digitalis_purpurea,CFF1,7/4/2013,Restored Hedgerows
Scaeva_pyrastri,Fabaceae,Lupinus_arcticus,CFF1,7/4/2013,Restored Hedgerows
Halictus_rubicundus,Fabaceae,Trifolium_pratens,OM,7/3/2013,Restored Hedgerows
Halictus_confusus,Ranunculaceae,Ranunculus_repens,PSM,7/3/2013,Restored Hedgerows
Halictus_rubicundus,Caryophyllaceae,Stellaria_graminea,CV,7/5/2013,Restored Hedgerows
Bombus_mixtus,Caprifoliaceae,Symphoricarpos_albus,BI,7/5/2013,Restored Hedgerows
Bombus_mixtus,Caprifoliaceae,Symphoricarpos_albus,BI,7/5/2013,Restored Hedgerows
Bombus_mixtus,Caprifoliaceae,Symphoricarpos_albus,BI,7/5/2013,Restored Hedgerows
Bombus_mixtus,Caprifoliaceae,Symphoricarpos_albus,BI,7/5/2013,Restored Hedgerows
Bombus_mixtus,Caprifoliaceae,Symphoricarpos_albus,BI,7/5/2013,Restored Hedgerows
Bombus_mixtus,Caprifoliaceae,Symphoricarpos_albus,BI,7/5/2013,Restored Hedgerows
Andrena_trevoris,Caprifoliaceae,Symphoricarpos_albus,BI,7/5/2013,Restored Hedgerows
Andrena_trevoris,Caprifoliaceae,Symphoricarpos_albus,BI,7/5/2013,Restored Hedgerows
Andrena_trevoris,Caprifoliaceae,Symphoricarpos_albus,BI,7/5/2013,Restored Hedgerows
Apis_mellifera,Fabaceae,Lotus_corniculatus,TH,6/30/2013,Restored Hedgerows
Halictus_rubicundus,Asteraceae,Hypochaeris_radicata,TH,6/30/2013,Restored Hedgerows
Lasioglossum_pacatum,Asteraceae,Hypochaeris_radicata,TH,6/30/2013,Restored Hedgerows
Toxomerus_marginatus,Asteraceae,Hypochaeris_radicata,TH,6/30/2013,Restored Hedgerows
Lasioglossum_pacatum,Asteraceae,Hypochaeris_radicata,TH,6/30/2013,Restored Hedgerows
Hylaeus_modestus,Asteraceae,Hypochaeris_radicata,TH,6/30/2013,Restored Hedgerows
Bombus_mixtus,Rosaceae,Rubus_discolor,TH,6/30/2013,Restored Hedgerows
Ceratina_acantha,Rosaceae,Rubus_discolor,BI,6/30/2013,Restored Hedgerows
Lasioglossum_cressonii,Rosaceae,Rubus_discolor,BI,6/30/2013,Restored Hedgerows
Ceratina_acantha,Rosaceae,Rubus_discolor,BI,6/30/2013,Restored Hedgerows
Ceratina_acantha,Rosaceae,Rubus_discolor,BI,6/30/2013,Restored Hedgerows
Apis_mellifera,Rosaceae,Rubus_discolor,BI,6/30/2013,Restored Hedgerows
Apis_mellifera,Rosaceae,Rubus_discolor,BI,6/30/2013,Restored Hedgerows
Apis_mellifera,Rosaceae,Rubus_discolor,BI,6/30/2013,Restored Hedgerows
Halictus_rubicundus,Rosaceae,Rubus_discolor,BI,6/30/2013,Restored Hedgerows
Ceratina_acantha,Rosaceae,Rubus_discolor,BI,6/30/2013,Restored Hedgerows
Bombus_mixtus,Caprifoliaceae,Symphoricarpos_albus,BI,6/30/2013,Restored Hedgerows
Bombus_mixtus,Caprifoliaceae,Symphoricarpos_albus,BI,6/30/2013,Restored Hedgerows
Bombus_mixtus,Caprifoliaceae,Symphoricarpos_albus,BI,6/30/2013,Restored Hedgerows
Andrena_trevoris,Caprifoliaceae,Symphoricarpos_albus,BI,6/30/2013,Restored Hedgerows
Bombus_mixtus,Caprifoliaceae,Symphoricarpos_albus,BI,6/30/2013,Restored Hedgerows
Bombus_flavifrons,Caprifoliaceae,Symphoricarpos_albus,BI,6/30/2013,Restored Hedgerows
Apis_mellifera,Fabaceae,Trifolium_repens,TH,6/30/2013,Restored Hedgerows
Bombus_vosnesenskii,Plantaginaceae,Digitalis_purpurea,OM,7/3/2013,Restored Hedgerows
Anthidium_manicatum,Plantaginaceae,Digitalis_purpurea,OM,7/3/2013,Restored Hedgerows
Lasioglossum_sp_9,Plantaginaceae,Digitalis_purpurea,OM,7/3/2013,Restored Hedgerows
Lasioglossum_sp_1,Asteraceae,Hypochaeris_radicata,OM,7/3/2013,Restored Hedgerows
Andrena_saccata,Asteraceae,Hypochaeris_radicata,OM,7/3/2013,Restored Hedgerows
Syrphus_opinator,Asteraceae,Hypochaeris_radicata,OM,7/3/2013,Restored Hedgerows
Lasioglossum_sp_1,Asteraceae,Hypochaeris_radicata,OM,7/3/2013,Restored Hedgerows
Lasioglossum_macroprosopum,Asteraceae,Hypochaeris_radicata,OM,7/3/2013,Restored Hedgerows
Bombus_californicus,Asteraceae,Hypochaeris_radicata,OM,7/3/2013,Restored Hedgerows
Bombus_californicus,Asteraceae,Hypochaeris_radicata,OM,7/3/2013,Restored Hedgerows
Bombus_flavifrons,Fabaceae,Vicia_cracca,PSM,7/3/2013,Restored Hedgerows
Bombus_flavifrons,Fabaceae,Vicia_cracca,PSM,7/3/2013,Restored Hedgerows
Bombus_vosnesenskii,Fabaceae,Vicia_cracca,PSM,7/3/2013,Restored Hedgerows
Bombus_flavifrons,Fabaceae,Vicia_cracca,PSM,7/3/2013,Restored Hedgerows
Bombus_flavifrons,Fabaceae,Vicia_cracca,PSM,7/3/2013,Restored Hedgerows
Bombus_flavifrons,Fabaceae,Vicia_cracca,PSM,7/3/2013,Restored Hedgerows
Bombus_flavifrons,Fabaceae,Vicia_cracca,PSM,7/3/2013,Restored Hedgerows
Bombus_flavifrons,Fabaceae,Vicia_cracca,PSM,7/3/2013,Restored Hedgerows
Bombus_flavifrons,Fabaceae,Vicia_cracca,PSM,7/3/2013,Restored Hedgerows
Bombus_flavifrons,Fabaceae,Vicia_cracca,PSM,7/3/2013,Restored Hedgerows
Bombus_mixtus,Caprifoliaceae,Symphoricarpos_albus,PSM,7/3/2013,Restored Hedgerows
Apis_mellifera,Caprifoliaceae,Symphoricarpos_albus,PSM,7/3/2013,Restored Hedgerows
Bombus_mixtus,Caprifoliaceae,Symphoricarpos_albus,PSM,7/3/2013,Restored Hedgerows
Bombus_flavifrons,Caprifoliaceae,Symphoricarpos_albus,PSM,7/3/2013,Restored Hedgerows
Bombus_mixtus,Caprifoliaceae,Symphoricarpos_albus,PSM,7/3/2013,Restored Hedgerows
