sampling_round,site,date,clade,bee_id,sex,collected_specimen,collected_pollen,id_within_sitebydate,unique_specimen_id,overall_unique_can_assign_w_R,plant_netted_from_famly,plant_netted_from_genus,plant_netted_from_sci_name,notes_pollen_and_or_bee
7,balaclava,8.9.2021,,Apis mellifera,f,y,y,6,JCU2021_713,1631,Asteraceae,Crepis,Crepis capillaris,
7,balaclava,8.9.2021,,Bombus vosnesenskii,f,y,y,7,JCU2021_714,1632,Asteraceae,Crepis,Crepis capillaris,
7,balaclava,8.9.2021,,Bombus impatiens,f,y,y,8,JCU2021_715,1633,Asteraceae,Crepis,Crepis capillaris,
7,balaclava,8.9.2021,,Bombus vosnesenskii,f,y,y,9,JCU2021_716,1634,Asteraceae,Crepis,Crepis capillaris,
7,balaclava,8.9.2021,,Apis mellifera,f,y,y,10,JCU2021_717,1635,Asteraceae,Crepis,Crepis capillaris,
7,balaclava,8.9.2021,,Bombus sp.,NA,y,y,11,JCU2021_718,1636,Asteraceae,Crepis,Crepis capillaris,
7,balaclava,8.9.2021,,Agapostemon,f,y,y,12,JCU2021_719,1637,Asteraceae,Crepis,Crepis capillaris,
7,balaclava,8.9.2021,,Bombus sp.,NA,y,y,13,JCU2021_720,1638,Asteraceae,Crepis,Crepis capillaris,
7,bobolink,8.8.2021,,Bombus mixtus,m,n,y,1,NA,1639,Asteraceae,Hypochaeris,Hypochaeris radicata,
7,bobolink,8.8.2021,,Bombus impatiens,f,n,y,2,NA,1640,Asteraceae,Hypochaeris,Hypochaeris radicata,
7,bobolink,8.8.2021,,Bombus vosnesenskii,f,n,y,3,NA,1641,Asteraceae,Hypochaeris,Hypochaeris radicata,
7,bobolink,8.8.2021,,Lasioglossum,f,y,y,4,JCU2021_721,1642,Asteraceae,Hypochaeris,Hypochaeris radicata,no pollen
7,bobolink,8.8.2021,,Bombus impatiens,m,n,y,5,NA,1643,Asteraceae,Hypochaeris,Hypochaeris radicata,
7,bobolink,8.8.2021,,Lasioglossum,f,y,n,6,JCU2021_722,1644,Asteraceae,Hypochaeris,Hypochaeris radicata,no pollen
7,bobolink,8.8.2021,,Apis mellifera,f,n,y,7,NA,1645,Asteraceae,Hypochaeris,Hypochaeris radicata,
7,bobolink,8.8.2021,Syrphidae,Eristalis tenax,f,y,n,8,JCU2021_723,1646,Asteraceae,Hypochaeris,Hypochaeris radicata,no pollen
7,bobolink,8.8.2021,,Apis mellifera,f,n,y,9,NA,1647,Asteraceae,Hypochaeris,Hypochaeris radicata,
7,bobolink,8.8.2021,Syrphidae,Eristalis arbustorum,f,y,n,10,JCU2021_724,1648,Asteraceae,Hypochaeris,Hypochaeris radicata,no pollen
7,bobolink,8.8.2021,,Apis mellifera,f,n,y,11,NA,1649,Asteraceae,Hypochaeris,Hypochaeris radicata,
7,bobolink,8.8.2021,Syrphidae,Eristalis arbustorum,m,y,n,12,JCU2021_725,1650,Asteraceae,Hypochaeris,Hypochaeris radicata,no pollen
7,bobolink,8.8.2021,,Bombus impatiens,m,n,y,13,NA,1651,Asteraceae,Hypochaeris,Hypochaeris radicata,
7,bobolink,8.8.2021,,Bombus vosnesenskii,m,n,y,14,NA,1652,Asteraceae,Crepis,Crepis capillaris,
7,bobolink,8.8.2021,,Bombus vosnesenskii,m,n,y,15,NA,1653,Asteraceae,Crepis,Crepis capillaris,
7,bobolink,8.8.2021,,Agapostemon,m,y,n,16,JCU2021_726,1654,Asteraceae,Crepis,Crepis capillaris,no pollen
7,bobolink,8.8.2021,,Bombus vosnesenskii,NA,n,n,NA,NA,1655,Asteraceae,Hypochaeris,Hypochaeris radicata,"duplicate, not collected"
7,china creek,8.19.2021,,Lasioglossum,f,y,n,1,JCU2021_727,1656,Asteraceae,Cirsium,Cirsium vulgaris,no pollen
7,china creek,8.19.2021,,Megachile,f,y,n,2,JCU2021_728,1657,Asteraceae,Cirsium,Cirsium vulgaris,no pollen
7,china creek,8.19.2021,,Bombus vosnesenskii,m,n,y,3,NA,1658,Asteraceae,Cirsium,Cirsium vulgaris,
7,china creek,8.19.2021,,Bombus impatiens,f,n,y,4,NA,1659,Asteraceae,Cirsium,Cirsium vulgaris,
7,china creek,8.19.2021,,Bombus vosnesenskii,m,n,y,5,NA,1660,Asteraceae,Cirsium,Cirsium vulgaris,
7,china creek,8.19.2021,,Apis mellifera,f,n,y,6,NA,1661,Brassicaceae,Brassica,Brassica oleracea,
7,china creek,8.19.2021,,Bombus vosnesenskii,f,n,y,7,NA,1662,Papaveraceae,Eschscholzia,Eschscholzia californica,
7,china creek,8.19.2021,Syrphidae,Syritta pipiens,f,y,n,8,JCU2021_729,1663,Fabaceae,Medicago,Medicago sativa,
7,china creek,8.19.2021,,Bombus impatiens,f,n,y,9,NA,1664,Fabaceae,Medicago,Medicago sativa,
7,china creek,8.19.2021,,Bombus impatiens,f,n,y,10,NA,1665,Fabaceae,Medicago,Medicago sativa,
7,china creek,8.19.2021,,Agapostemon,m,y,n,11,JCU2021_730,1666,Asteraceae,Centaurea,Centaurea cyanus,no pollen
7,china creek,8.19.2021,,Hylaeus,NA,y,n,12,JCU2021_731,1667,Apiaceae,Foeniculum,Foeniculum vulgare,no pollen
7,china creek,8.19.2021,,Hylaeus,NA,y,n,13,JCU2021_732,1668,Apiaceae,Foeniculum,Foeniculum vulgare,no pollen
7,china creek,8.19.2021,Syrphidae,Syritta pipiens,f,y,n,14,JCU2021_733,1669,Apiaceae,Foeniculum,Foeniculum vulgare,no pollen
7,china creek,8.19.2021,,Hylaeus,NA,y,n,15,JCU2021_734,1670,Apiaceae,Foeniculum,Foeniculum vulgare,no pollen
7,china creek,8.19.2021,,Hylaeus,NA,y,n,16,JCU2021_735,1671,Apiaceae,Foeniculum,Foeniculum vulgare,no pollen
7,china creek,8.19.2021,,Hylaeus,NA,y,n,17,JCU2021_736,1672,Apiaceae,Foeniculum,Foeniculum vulgare,no pollen
7,china creek,8.19.2021,,Hylaeus,NA,y,n,18,JCU2021_737,1673,Apiaceae,Foeniculum,Foeniculum vulgare,no pollen
7,china creek,8.19.2021,Syrphidae,Eristalis arbustorum,m,y,n,19,JCU2021_738,1674,Apiaceae,Foeniculum,Foeniculum vulgare,no pollen
7,china creek,8.19.2021,Syrphidae,Syrphus ribesii,m,y,n,20,JCU2021_739,1675,Chenopodiaceae,Chenopodium,Chenopodium album,no pollen
7,china creek,8.19.2021,,Bombus impatiens,NA,n,n,NA,NA,1676,Fabaceae,Medicago,Medicago sativa,"duplicate, not collected"
7,falaise,8.10.2021,,Bombus vosnesenskii,f,n,y,1,NA,1677,Lythraceae,Lythrum,Lythrum salicaria,
7,falaise,8.10.2021,,Apis mellifera,f,n,y,2,NA,1678,Lythraceae,Lythrum,Lythrum salicaria,
7,falaise,8.10.2021,,Bombus vosnesenskii,f,n,y,3,NA,1679,Lythraceae,Lythrum,Lythrum salicaria,
7,falaise,8.10.2021,Syrphidae,Syritta pipiens,m,y,n,4,JCU2021_740,1680,Lythraceae,Lythrum,Lythrum salicaria,no pollen
7,falaise,8.10.2021,,Bombus vosnesenskii,m,n,y,5,NA,1681,Lythraceae,Lythrum,Lythrum salicaria,
7,falaise,8.10.2021,,Lasioglossum,,y,n,9,JCU2021_741,1682,Asteraceae,Crepis,Crepis capillaris,no pollen
7,falaise,8.10.2021,Syrphidae,Eristalis arbustorum,m,y,n,10,JCU2021_742,1683,Asteraceae,Crepis,Crepis capillaris,no pollen
7,falaise,8.10.2021,,Lasioglossum,,y,n,12,JCU2021_743,1684,Asteraceae,Crepis,Crepis capillaris,no pollen
7,falaise,8.10.2021,,Apis mellifera,f,n,y,13,NA,1685,Asteraceae,Crepis,Crepis capillaris,
7,falaise,8.10.2021,Syrphidae,Pipiza sp. (morph 2),f,y,n,14,JCU2021_744,1686,Asteraceae,Crepis,Crepis capillaris,no pollen
7,falaise,8.10.2021,,Bombus vosnesenskii,m,n,y,15,NA,1687,Asteraceae,Crepis,Crepis capillaris,
7,falaise,8.10.2021,,Ceratina,,y,n,16,JCU2021_745,1688,Asteraceae,Crepis,Crepis capillaris,no pollen
7,falaise,8.10.2021,,Ceratina,,y,n,17,JCU2021_749,1689,Asteraceae,Crepis,Crepis capillaris,no pollen
7,falaise,8.10.2021,,Lasioglossum,,y,n,18,JCU2021_746,1690,Asteraceae,Crepis,Crepis capillaris,no pollen
7,falaise,8.10.2021,,Apis mellifera,f,n,y,19,NA,1691,Asteraceae,Crepis,Crepis capillaris,
7,falaise,8.10.2021,,Agapostemon,,y,n,20,JCU2021_748,1692,Asteraceae,Crepis,Crepis capillaris,no pollen
7,falaise,8.10.2021,,Lasioglossum,,y,n,21,JCU2021_747,1693,Asteraceae,Crepis,Crepis capillaris,no pollen
7,falaise,8.10.2021,,Apis mellifera,f,n,y,22,NA,1694,Fabaceae,Trifolium,Trifolium repens,
7,falaise,8.10.2021,,Apis mellifera,f,n,y,23,NA,1695,Asteraceae,Cirsium,Cirsium arvense,
7,falaise,8.10.2021,Syrphidae,Eristalis arbustorum,f,y,n,24,JCU2021_750,1696,Asteraceae,Cirsium,Cirsium arvense,no pollen
7,falaise,8.10.2021,,Bombus impatiens,f,n,y,25,NA,1697,Asteraceae,Cirsium,Cirsium arvense,
7,falaise,8.10.2021,,Bombus impatiens,f,n,y,26,NA,1698,Asteraceae,Cirsium,Cirsium arvense,
7,falaise,8.10.2021,Syrphidae,Eristalis arbustorum,m,y,n,27,JCU2021_751,1699,Asteraceae,Achillea,Achillea millefolium,no pollen
7,falaise,8.10.2021,Syrphidae,Eristalis arbustorum,m,y,n,28,JCU2021_752,1700,Asteraceae,Achillea,Achillea millefolium,no pollen
7,falaise,8.10.2021,,Bombus vosnesenskii,m,n,y,29,NA,1701,Onagraceae,Chamaenerion,Chamaenerion angustifolium,
7,falaise,8.10.2021,,Bombus impatiens,m,n,y,30,NA,1702,Onagraceae,Chamaenerion,Chamaenerion angustifolium,
7,falaise,8.10.2021,,Bombus impatiens,m,n,y,31,NA,1703,Onagraceae,Chamaenerion,Chamaenerion angustifolium,
7,falaise,8.10.2021,,Bombus impatiens,f,n,y,32,NA,1704,Asteraceae,Hypochaeris,Hypochaeris radicata,
7,falaise,8.10.2021,,Bombus sp.,NA,n,n,33,NA,1705,Caprifoliaceae,Symphoricarpos,Symphoricarpos albus,missing specimen
7,falaise,8.10.2021,,Apis mellifera,f,n,y,34,NA,1706,Caprifoliaceae,Symphoricarpos,Symphoricarpos albus,
7,falaise,8.10.2021,,Bombus vosnesenskii,m,n,y,35,NA,1707,Caprifoliaceae,Symphoricarpos,Symphoricarpos albus,
7,falaise,8.10.2021,,Bombus impatiens,m,n,y,36,NA,1708,Caprifoliaceae,Symphoricarpos,Symphoricarpos albus,
7,falaise,8.10.2021,,Apis mellifera,NA,n,n,NA,NA,1709,Asteraceae,Crepis,Crepis capillaris,"duplicate, not collected"
7,gordon,8.19.2021,,Apis mellifera,f,n,y,1,NA,1710,Asteraceae,Crepis,Crepis capillaris,
7,gordon,8.19.2021,,Bombus impatiens,f,n,y,2,NA,1711,Asteraceae,Crepis,Crepis capillaris,
7,gordon,8.19.2021,,Bombus mixtus,m,n,y,3,NA,1712,Asteraceae,Crepis,Crepis capillaris,
7,gordon,8.19.2021,,Bombus vosnesenskii,f,n,y,4,NA,1713,Asteraceae,Crepis,Crepis capillaris,
7,gordon,8.19.2021,,Megachile,f,y,n,5,JCU2021_753,1714,Asteraceae,Crepis,Crepis capillaris,no pollen
7,gordon,8.19.2021,,Apis mellifera,f,n,y,6,NA,1715,Asteraceae,Crepis,Crepis capillaris,
7,gordon,8.19.2021,,Bombus impatiens,f,n,y,7,NA,1716,Asteraceae,Crepis,Crepis capillaris,
7,gordon,8.19.2021,,Bombus vosnesenskii,m,n,y,8,NA,1717,Asteraceae,Crepis,Crepis capillaris,
7,gordon,8.19.2021,Syrphidae,Sphaerophoria weemsii,m,y,n,9,JCU2021_754,1718,Polygonaceae,Persicaria,Persicaria maculosa,no pollen
7,gordon,8.19.2021,Syrphidae,Syritta pipiens,m,y,n,10,JCU2021_755,1719,Polygonaceae,Persicaria,Persicaria maculosa,no pollen
7,gordon,8.19.2021,,Apis mellifera,NA,n,n,NA,NA,1720,Asteraceae,Crepis,Crepis capillaris,"duplicate, not collected"
7,kensington,8.19.2021,,Bombus vosnesenskii,NA,n,n,NA,NA,1721,Fabaceae,Trifolium,Trifolium repens,no pollen jelly
7,kensington,8.19.2021,,Agapostemon,f,y,n,1,JCU2021_756,1722,Asteraceae,Crepis,Crepis capillaris,no pollen
7,kensington,8.19.2021,Other: Diptera,unknown ,NA,y,n,2,JCU2021_757,1723,Asteraceae,Crepis,Crepis capillaris,no pollen
7,killarney,8.8.2021,,Bombus impatiens,m,n,y,0,NA,1724,Fabaceae,Trifolium,Trifolium repens,
7,killarney,8.8.2021,,Bombus sp.,NA,y,n,1,JCU2021_758,1725,Fabaceae,Trifolium,Trifolium repens,no pollen
7,killarney,8.8.2021,,Lasioglossum,NA,y,n,2,JCU2021_759,1726,Asteraceae,Hypochaeris,Hypochaeris radicata,no pollen
7,killarney,8.8.2021,Syrphidae,Eupeodes volucris,f,y,n,3,JCU2021_760,1727,Brassicaceae,Rorippa,Rorippa palustris,no pollen
7,killarney,8.8.2021,,Bombus vosnesenskii,m,n,y,4,NA,1728,Asteraceae,Taraxacum,Taraxacum officinale,
7,killarney,8.8.2021,,Agapostemon,NA,y,n,5,JCU2021_761,1729,Asteraceae,Taraxacum,Taraxacum officinale,no pollen
7,killarney,8.8.2021,,Agapostemon,NA,y,n,6,JCU2021_762,1730,Asteraceae,Crepis,Crepis capillaris,no pollen
7,killarney,8.8.2021,,Agapostemon,NA,y,n,7,JCU2021_763,1731,Asteraceae,Crepis,Crepis capillaris,no pollen
7,killarney,8.8.2021,Syrphidae,Eupeodes volucris,f,y,n,8,JCU2021_764,1732,Asteraceae,Crepis,Crepis capillaris,no pollen
7,killarney,8.8.2021,Syrphidae,Platycheirus stegnus (morph),f,y,n,9,JCU2021_765,1733,Asteraceae,Crepis,Crepis capillaris,no pollen
7,killarney,8.8.2021,Syrphidae,Pipiza sp. (morph 1),f,y,n,10,JCU2021_766,1734,Asteraceae,Crepis,Crepis capillaris,no pollen
7,killarney,8.8.2021,Syrphidae,Spilomyia citima,f,y,n,11,JCU2021_767,1735,Asteraceae,Crepis,Crepis capillaris,no pollen
7,killarney,8.8.2021,Syrphidae,Syrphus opinator,f,y,n,12,JCU2021_768,1736,Asteraceae,Crepis,Crepis capillaris,no pollen
7,killarney,8.8.2021,,Agapostemon,m,y,n,13,JCU2021_769,1737,Asteraceae,Crepis,Crepis capillaris,no pollen
7,killarney,8.8.2021,,Bombus vosnesenskii,m,n,y,14,NA,1738,Asteraceae,Crepis,Crepis capillaris,
7,killarney,8.8.2021,,Bombus vosnesenskii,NA,n,n,NA,NA,1739,Asteraceae,Crepis,Crepis capillaris,"duplicate, not collected"
7,moberly,8.10.2021,,Bombus vosnesenskii,f,n,y,1,NA,1740,Caprifoliaceae,Symphoricarpos,Symphoricarpos albus,
7,moberly,8.10.2021,,Bombus impatiens,f,n,y,2,NA,1741,Caprifoliaceae,Symphoricarpos,Symphoricarpos albus,
7,moberly,8.10.2021,,Apis mellifera,f,n,y,3,NA,1742,Caprifoliaceae,Symphoricarpos,Symphoricarpos albus,
7,moberly,8.10.2021,,Apis mellifera,f,n,y,4,NA,1743,Caprifoliaceae,Symphoricarpos,Symphoricarpos albus,
7,moberly,8.10.2021,,Bombus vosnesenskii,f,n,y,5,NA,1744,Caprifoliaceae,Symphoricarpos,Symphoricarpos albus,
7,moberly,8.10.2021,,Bombus impatiens,f,n,y,6,NA,1745,Caprifoliaceae,Symphoricarpos,Symphoricarpos albus,
7,moberly,8.10.2021,,Bombus impatiens,f,n,y,7,NA,1746,Caprifoliaceae,Symphoricarpos,Symphoricarpos albus,
7,moberly,8.10.2021,,Bombus vosnesenskii,f,n,y,8,NA,1747,Caprifoliaceae,Symphoricarpos,Symphoricarpos albus,
7,moberly,8.10.2021,,Apis mellifera,f,n,y,9,NA,1748,Caprifoliaceae,Symphoricarpos,Symphoricarpos albus,
7,moberly,8.10.2021,,Bombus impatiens,f,n,y,10,NA,1749,Fabaceae,Trifolium,Trifolium repens,
7,moberly,8.10.2021,,Bombus vosnesenskii,f,n,y,11,NA,1750,Fabaceae,Trifolium,Trifolium repens,
7,moberly,8.10.2021,,Bombus vosnesenskii,f,n,y,12,NA,1751,Fabaceae,Trifolium,Trifolium repens,
7,moberly,8.10.2021,,Bombus impatiens,f,n,y,13,NA,1752,Fabaceae,Trifolium,Trifolium repens,
7,moberly,8.10.2021,,Agapostemon,m,y,n,14,JCU2021_770,1753,Fabaceae,Trifolium,Trifolium repens,no pollen
7,moberly,8.10.2021,,Bombus vosnesenskii,f,n,y,15,NA,1754,Fabaceae,Trifolium,Trifolium repens,
7,moberly,8.10.2021,,Bombus impatiens,f,n,y,16,NA,1755,Fabaceae,Trifolium,Trifolium repens,
7,moberly,8.10.2021,,Bombus vosnesenskii,f,n,y,17,NA,1756,Asteraceae,Echinacea,Echinacea purpurea,
7,moberly,8.10.2021,,Bombus impatiens,NA,n,n,NA,NA,1757,Fabaceae,Trifolium,Trifolium repens,"duplicate, not collected"
7,oak meadows,8.10.2021,,Bombus vosnesenskii,f,n,y,1,NA,1758,Fabaceae,Trifolium,Trifolium repens,
7,oak meadows,8.10.2021,,Agapostemon,f,y,n,2,JCU2021_771,1759,Asteraceae,Hypochaeris,Hypochaeris radicata,no pollen
7,oak meadows,8.10.2021,,Lasioglossum,,y,n,3,JCU2021_772,1760,Asteraceae,Crepis,Crepis capillaris,no pollen
7,oak meadows,8.10.2021,,Megachile,,y,n,4,JCU2021_773,1761,Asteraceae,Crepis,Crepis capillaris,no pollen
7,oak meadows,8.10.2021,,Agapostemon,,y,n,5,JCU2021_774,1762,Asteraceae,Crepis,Crepis capillaris,no pollen
7,oak meadows,8.10.2021,,Bombus vosnesenskii,f,n,y,6,NA,1763,Asteraceae,Crepis,Crepis capillaris,
7,oak meadows,8.10.2021,,Lasioglossum,,y,n,7,JCU2021_775,1764,Asteraceae,Crepis,Crepis capillaris,no pollen
7,oak meadows,8.10.2021,,Bombus vosnesenskii,m,n,y,8,NA,1765,Asteraceae,Crepis,Crepis capillaris,
7,oak meadows,8.10.2021,Syrphidae,Sphaerophoria sulphuripes,f,y,n,9,JCU2021_776,1766,Asteraceae,Crepis,Crepis capillaris,no pollen
7,oak meadows,8.10.2021,,Lasioglossum,,y,n,10,JCU2021_777,1767,Asteraceae,Crepis,Crepis capillaris,no pollen
7,oak meadows,8.10.2021,,Bombus vosnesenskii,NA,n,n,NA,NA,1768,Asteraceae,Crepis,Crepis capillaris,"duplicate, not collected"
7,prince of wales,8.19.2021,,Apis mellifera,f,n,y,1,NA,1769,Asteraceae,Crepis,Crepis capillaris,
7,prince of wales,8.19.2021,,Apis mellifera,f,n,y,2,NA,1770,Asteraceae,Crepis,Crepis capillaris,
7,prince of wales,8.19.2021,,Bombus vosnesenskii,m,n,y,3,NA,1771,Fabaceae,Trifolium,Trifolium pratense,
7,queen elizabeth,8.10.2021,,Agapostemon,,y,n,1,JCU2021_778,1772,Asteraceae,Hypochaeris,Hypochaeris radicata,no pollen
7,queen elizabeth,8.10.2021,,Bombus vosnesenskii,f,n,y,2,NA,1773,Asteraceae,Hypochaeris,Hypochaeris radicata,
7,queen elizabeth,8.10.2021,,Apis mellifera,f,n,y,3,NA,1774,Asteraceae,Hypochaeris,Hypochaeris radicata,
7,queen elizabeth,8.10.2021,,Lasioglossum,,y,n,4,JCU2021_779,1775,Asteraceae,Hypochaeris,Hypochaeris radicata,no pollen
7,queen elizabeth,8.10.2021,,Apis mellifera,f,n,y,5,NA,1776,Asteraceae,Hypochaeris,Hypochaeris radicata,
7,queen elizabeth,8.10.2021,,Apis mellifera,f,n,y,6,NA,1777,Asteraceae,Hypochaeris,Hypochaeris radicata,
7,queen elizabeth,8.10.2021,Syrphidae,Syrphus opinator,f,y,n,7,JCU2021_780,1778,Asteraceae,Hypochaeris,Hypochaeris radicata,no pollen
7,queen elizabeth,8.10.2021,,Apis mellifera,f,n,y,8,NA,1779,Asteraceae,Cirsium,Cirsium arvense,
7,queen elizabeth,8.10.2021,Syrphidae,Myathropa florea,f,y,n,9,JCU2021_781,1780,Asteraceae,Cirsium,Cirsium arvense,no pollen
7,quilchena,8.11.2021,,Agapostemon,,y,n,1,JCU2021_782,1781,Asteraceae,Hypochaeris,Hypochaeris radicata,no pollen
7,quilchena,8.11.2021,,Megachile,,y,n,2,JCU2021_783,1782,Asteraceae,Hypochaeris,Hypochaeris radicata,no pollen
7,quilchena,8.11.2021,,Megachile,,y,n,3,JCU2021_784,1783,Asteraceae,Hypochaeris,Hypochaeris radicata,no pollen
7,quilchena,8.11.2021,,Apis mellifera,f,n,y,4,NA,1784,Asteraceae,Hypochaeris,Hypochaeris radicata,
7,quilchena,8.11.2021,,Apis mellifera,f,n,y,5,NA,1785,Asteraceae,Hypochaeris,Hypochaeris radicata,
7,quilchena,8.11.2021,,Bombus vosnesenskii,f,n,y,6,NA,1786,Asteraceae,Hypochaeris,Hypochaeris radicata,
7,quilchena,8.11.2021,,Bombus vosnesenskii,f,n,y,7,NA,1787,Asteraceae,Hypochaeris,Hypochaeris radicata,
7,quilchena,8.11.2021,,Bombus impatiens,f,n,y,8,NA,1788,Asteraceae,Hypochaeris,Hypochaeris radicata,
7,quilchena,8.11.2021,,Bombus impatiens,f,n,y,9,NA,1789,Asteraceae,Hypochaeris,Hypochaeris radicata,
7,quilchena,8.11.2021,,Bombus impatiens,f,n,y,10,NA,1790,Asteraceae,Hypochaeris,Hypochaeris radicata,
7,quilchena,8.11.2021,,Lasioglossum,,y,n,11,JCU2021_785,1791,Asteraceae,Hypochaeris,Hypochaeris radicata,no pollen
7,quilchena,8.11.2021,Syrphidae,Eristalis arbustorum,m,y,n,12,JCU2021_786,1792,Asteraceae,Crepis,Crepis capillaris,no pollen
7,quilchena,8.11.2021,,Megachile,,y,n,13,JCU2021_787,1793,Asteraceae,Crepis,Crepis capillaris,no pollen
7,quilchena,8.11.2021,,Bombus impatiens,f,n,y,14,NA,1794,Asteraceae,Crepis,Crepis capillaris,
7,quilchena,8.11.2021,,Apis mellifera,f,n,y,15,NA,1795,Asteraceae,Crepis,Crepis capillaris,
7,quilchena,8.11.2021,,Apis mellifera,f,n,y,16,NA,1796,Asteraceae,Crepis,Crepis capillaris,
7,quilchena,8.11.2021,,Bombus vosnesenskii,f,n,y,17,NA,1797,Asteraceae,Crepis,Crepis capillaris,
7,quilchena,8.11.2021,,Bombus vosnesenskii,f,n,y,18,NA,1798,Asteraceae,Crepis,Crepis capillaris,
7,quilchena,8.11.2021,,Bombus vosnesenskii,f,n,y,19,NA,1799,Asteraceae,Crepis,Crepis capillaris,
7,quilchena,8.11.2021,Syrphidae,Toxomerus marginatus,m,y,n,20,JCU2021_788,1800,Asteraceae,Crepis,Crepis capillaris,no pollen
7,quilchena,8.11.2021,,Apis mellifera,f,n,y,21,NA,1801,Fabaceae,Trifolium,Trifolium repens,
7,rupert,8.11.2021,,Bombus vosnesenskii,m,n,y,1,NA,1802,Asteraceae,Crepis,Crepis capillaris,
7,rupert,8.11.2021,,Apis mellifera,f,n,y,2,NA,1803,Asteraceae,Crepis,Crepis capillaris,
7,rupert,8.11.2021,,Megachile,,y,n,3,JCU2021_789,1804,Asteraceae,Crepis,Crepis capillaris,no pollen
7,rupert,8.11.2021,Syrphidae,Eristalis arbustorum,m,y,n,4,JCU2021_790,1805,Asteraceae,Crepis,Crepis capillaris,
7,rupert,8.11.2021,,Lasioglossum,,y,n,5,JCU2021_791,1806,Asteraceae,Crepis,Crepis capillaris,
7,rupert,8.11.2021,,Megachile,,y,n,6,JCU2021_792,1807,Asteraceae,Crepis,Crepis capillaris,
7,rupert,8.11.2021,,Bombus impatiens,f,n,y,7,NA,1808,Asteraceae,Crepis,Crepis capillaris,
7,rupert,8.11.2021,,Bombus vosnesenskii,m,n,y,8,NA,1809,Asteraceae,Crepis,Crepis capillaris,
7,rupert,8.11.2021,,Agapostemon,,y,n,9,JCU2021_793,1810,Asteraceae,Crepis,Crepis capillaris,
7,rupert,8.11.2021,,Agapostemon,,y,n,10,JCU2021_794,1811,Asteraceae,Crepis,Crepis capillaris,
7,rupert,8.11.2021,,Bombus impatiens,f,n,y,11,NA,1812,Asteraceae,Crepis,Crepis capillaris,
7,rupert,8.11.2021,,Lasioglossum,,y,n,12,JCU2021_795,1813,Asteraceae,Crepis,Crepis capillaris,
7,rupert,8.11.2021,Syrphidae,Eristalis arbustorum,f,y,n,13,JCU2021_796,1814,Asteraceae,Crepis,Crepis capillaris,
7,rupert,8.11.2021,,Lasioglossum,,y,n,14,JCU2021_797,1815,Asteraceae,Crepis,Crepis capillaris,
7,rupert,8.11.2021,,Apis mellifera,f,n,y,15,NA,1816,Asteraceae,Crepis,Crepis capillaris,
7,rupert,8.11.2021,Syrphidae,Eristalis arbustorum,m,y,n,16,JCU2021_798,1817,Asteraceae,Crepis,Crepis capillaris,
7,rupert,8.11.2021,,Bombus vosnesenskii,f,n,y,17,NA,1818,Fabaceae,Trifolium,Trifolium repens,
7,rupert,8.11.2021,,Bombus vosnesenskii,f,n,y,18,NA,1819,Fabaceae,Trifolium,Trifolium pratense,
7,rupert,8.11.2021,,Bombus vosnesenskii,f,n,y,19,NA,1820,Fabaceae,Trifolium,Trifolium pratense,
7,rupert,8.11.2021,,Megachile,f,n,y,20,JCU2021_799,1821,Fabaceae,Trifolium,Trifolium pratense,missing specimen
7,rupert,8.11.2021,,Apis mellifera,NA,n,n,NA,NA,1822,Asteraceae,Crepis,Crepis capillaris,"duplicate, not collected"
7,slocan,8.10.2021,,Bombus vosnesenskii,m,n,y,1,NA,1823,Asteraceae,Crepis,Crepis capillaris,
7,slocan,8.10.2021,,Bombus impatiens,f,n,y,2,NA,1824,Asteraceae,Crepis,Crepis capillaris,
7,slocan,8.10.2021,,Apis mellifera,,y,n,3,JCU2021_800,1825,Asteraceae,Crepis,Crepis capillaris,
7,slocan,8.10.2021,,Bombus vosnesenskii,m,n,y,4,NA,1826,Asteraceae,Crepis,Crepis capillaris,
7,slocan,8.10.2021,,Bombus vosnesenskii,m,n,y,5,NA,1827,Asteraceae,Crepis,Crepis capillaris,
7,slocan,8.10.2021,,Lasioglossum,,y,n,6,JCU2021_801,1828,Asteraceae,Crepis,Crepis capillaris,
7,slocan,8.10.2021,,Bombus impatiens,f,n,y,7,NA,1829,Asteraceae,Crepis,Crepis capillaris,
7,slocan,8.10.2021,,Lasioglossum,,y,n,8,JCU2021_802,1830,Asteraceae,Crepis,Crepis capillaris,
7,slocan,8.10.2021,,Agapostemon,,y,n,9,JCU2021_803,1831,Asteraceae,Crepis,Crepis capillaris,
7,slocan,8.10.2021,Syrphidae,Syritta pipiens,m,y,n,10,JCU2021_804,1832,Asteraceae,Crepis,Crepis capillaris,
7,slocan,8.10.2021,,Apis mellifera,,y,n,11,JCU2021_805,1833,Asteraceae,Crepis,Crepis capillaris,
7,slocan,8.10.2021,,Lasioglossum,,y,n,12,JCU2021_806,1834,Asteraceae,Crepis,Crepis capillaris,
7,slocan,8.10.2021,,Bombus vosnesenskii,f,n,y,13,NA,1835,Fabaceae,Trifolium,Trifolium repens,
7,slocan,8.10.2021,,Bombus impatiens,f,y,n,14,JCU2021_807,1836,Fabaceae,Trifolium,Trifolium repens,
7,slocan,8.10.2021,,Bombus vosnesenskii,m,y,n,15,JCU2021_808,1837,Fabaceae,Trifolium,Trifolium repens,
7,slocan,8.10.2021,,Apis mellifera,,y,n,16,JCU2021_809,1838,Fabaceae,Trifolium,Trifolium repens,
